species,replicate,dose,time,rawod,OD_minimum_of_each_well,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
KT2440,3,0,1.5,0.044222418,0.021248009,0.03,0.03,1.0
KT2440,3,0,1.75,0.036785615,0.021248009,0.03,0.03,1.0
KT2440,3,0,2.0,0.04833922,0.021248009,0.03,0.03,1.0
KT2440,3,0,2.25,0.055908823,0.021248009,0.034660814,0.034660814,1.0
KT2440,3,0,2.5,0.060158425,0.021248009,0.038910416,0.038910416,1.0
KT2440,3,0,2.75,0.075032031,0.021248009,0.053784022,0.053784022,1.0
KT2440,3,0,3.0,0.090569638,0.021248009,0.069321629,0.069321629,1.0
KT2440,3,0,3.25,0.117395249,0.021248009,0.09614724,0.09614724,1.0
KT2440,3,0,3.5,0.152056064,0.021248009,0.13080805499999998,0.13080805499999998,1.0
KT2440,3,0,3.75,0.19083368,0.021248009,0.169585671,0.169585671,1.0
KT2440,3,0,4.0,0.275427315,0.021248009,0.254179306,0.254179306,1.0
KT2440,3,0,4.25,0.42947538,0.021248009,0.408227371,0.408227371,1.0
KT2440,3,0,4.5,0.699192292,0.021248009,0.677944283,0.677944283,1.0
KT2440,3,0,4.75,0.907024379,0.021248009,0.88577637,0.88577637,1.0
KT2440,3,0,5.0,1.084312453,0.021248009,1.0630644439999999,1.0630644439999999,1.0
KT2440,3,0,5.25,1.192146098,0.021248009,1.170898089,1.170898089,1.0
KT2440,3,0,5.5,1.26890453,0.021248009,1.247656521,1.247656521,1.0
KT2440,3,0,5.75,1.222955711,0.021248009,1.201707702,1.201707702,1.0
KT2440,3,0,6.0,1.141947677,0.021248009,1.120699668,1.120699668,1.0
KT2440,3,0,6.25,1.180725294,0.021248009,1.159477285,1.159477285,1.0
KT2440,3,0,6.5,1.419366993,0.021248009,1.398118984,1.398118984,1.0
KT2440,3,0,6.75,1.631183082,0.021248009,1.609935073,1.609935073,1.0
KT2440,3,0,7.0,1.846850372,0.021248009,1.825602363,1.825602363,1.0
KT2440,3,0,7.25,2.054682459,0.021248009,2.03343445,2.03343445,1.0
KT2440,3,0,7.5,2.216565727,0.021248009,2.195317718,2.195317718,1.0
KT2440,3,0,7.75,2.347639381,0.021248009,2.3263913720000002,2.3263913720000002,1.0
KT2440,3,0,8.0,2.505538647,0.021248009,2.484290638,2.484290638,1.0
KT2440,3,0,8.25,2.65573551,0.021248009,2.634487501,2.634487501,1.0
KT2440,3,0,8.5,2.840327587,0.021248009,2.819079578,2.819079578,1.0
KT2440,3,0,8.75,3.055994878,0.021248009,3.034746869,3.034746869,1.0
KT2440,3,0,9.0,3.268076566,0.021248009,3.246828557,3.246828557,1.0
KT2440,3,0,9.25,3.456652645,0.021248009,3.4354046360000003,3.4354046360000003,1.0
KT2440,3,0,9.5,3.664750332,0.021248009,3.6435023230000003,3.6435023230000003,1.0
KT2440,3,0,9.75,3.80326079,0.021248009,3.782012781,3.782012781,1.0
KT2440,3,0,10.0,3.999539272,0.021248009,3.978291263,3.978291263,1.0
KT2440,3,0,10.25,4.165140941,0.021248009,4.143892932,4.143892932,1.0
KT2440,3,0,10.5,4.334992212,0.021248009,4.313744203000001,4.313744203000001,1.0
KT2440,3,0,10.75,4.500593881,0.021248009,4.479345872000001,4.479345872000001,1.0
KT2440,3,0,11.0,4.642955541,0.021248009,4.621707532,4.621707532,1.0
KT2440,3,0,11.25,4.835382821,0.021248009,4.814134812,4.814134812,1.0
KT2440,3,0,11.5,5.35914624,0.021248009,5.3378982310000005,5.3378982310000005,1.0
KT2440,3,0,11.75,5.856084048,0.021248009,5.834836039,5.834836039,1.0
KT2440,3,0,12.0,5.906282469,0.021248009,5.88503446,5.88503446,1.0
KT2440,3,0,12.25,5.744399201,0.021248009,5.723151192,5.723151192,1.0
KT2440,3,0,12.5,5.517443907,0.021248009,5.496195898,5.496195898,1.0
KT2440,3,0,12.75,5.470698287,0.021248009,5.4494502780000005,5.4494502780000005,1.0
KT2440,3,0,13.0,5.521162308,0.021248009,5.499914299,5.499914299,1.0
KT2440,3,0,13.25,5.532848713,0.021248009,5.511600704,5.511600704,1.0
KT2440,3,0,13.5,5.582781534,0.021248009,5.561533525000001,5.561533525000001,1.0
KT2440,3,0,13.75,5.625277552,0.021248009,5.604029543,5.604029543,1.0
KT2440,3,0,14.0,5.655821564,0.021248009,5.634573555,5.634573555,1.0
KT2440,3,0,14.25,5.694599181,0.021248009,5.673351172,5.673351172,1.0
KT2440,3,0,14.5,5.721424792,0.021248009,5.700176783,5.700176783,1.0
KT2440,3,0,14.75,5.748117603,0.021248009,5.726869594,5.726869594,1.0
KT2440,3,0,15.0,5.771756013,0.021248009,5.750508004,5.750508004,1.0
KT2440,3,0,15.25,5.38212065,0.021248009,5.360872641,5.360872641,1.0
KT2440,3,0,15.5,5.736431198,0.021248009,5.715183189,5.715183189,1.0
KT2440,3,0,15.75,5.733111197,0.021248009,5.711863188000001,5.711863188000001,1.0
KT2440,3,0,16.0,5.736962398,0.021248009,5.715714389,5.715714389,1.0
KT2440,3,0,16.25,5.733111197,0.021248009,5.711863188000001,5.711863188000001,1.0
KT2440,3,0,16.5,5.729259995,0.021248009,5.708011986,5.708011986,1.0
KT2440,3,0,16.75,5.737095198,0.021248009,5.715847189,5.715847189,1.0
KT2440,3,0,17.0,5.733376797,0.021248009,5.712128788,5.712128788,1.0
KT2440,3,0,17.25,5.737227998,0.021248009,5.715979989,5.715979989,1.0
KT2440,3,0,17.5,5.7410792,0.021248009,5.719831191,5.719831191,1.0
KT2440,3,0,17.75,5.744930402,0.021248009,5.723682393,5.723682393,1.0
KT2440,3,0,18.0,5.744930402,0.021248009,5.723682393,5.723682393,1.0
KT2440,3,0,18.25,5.748516003,0.021248009,5.727267994,5.727267994,1.0
KT2440,3,0,18.5,5.752101605,0.021248009,5.730853596,5.730853596,1.0
KT2440,3,0,18.75,5.760069608,0.021248009,5.738821599,5.738821599,1.0
KT2440,3,0,19.0,5.760202408,0.021248009,5.738954399,5.738954399,1.0
KT2440,3,0,19.25,5.76405361,0.021248009,5.742805601000001,5.742805601000001,1.0
KT2440,3,0,19.5,5.771756013,0.021248009,5.750508004,5.750508004,1.0
KT2440,3,0,19.75,5.775474414,0.021248009,5.754226405,5.754226405,1.0
KT2440,3,0,20.0,5.783309618,0.021248009,5.762061609,5.762061609,1.0
KT2440,3,0,20.25,5.783176818,0.021248009,5.7619288090000005,5.7619288090000005,1.0
KT2440,3,0,20.5,5.787160819,0.021248009,5.7659128100000006,5.7659128100000006,1.0
KT2440,3,0,20.75,5.787028019,0.021248009,5.76578001,5.76578001,1.0
KT2440,3,0,21.0,5.790879221,0.021248009,5.769631212,5.769631212,1.0
KT2440,3,0,21.25,5.794597622,0.021248009,5.773349613000001,5.773349613000001,1.0
KT2440,3,0,21.5,5.814252031,0.021248009,5.793004022,5.793004022,1.0
KT2440,3,0,21.75,5.814119231,0.021248009,5.7928712220000005,5.7928712220000005,1.0
KT2440,3,0,22.0,5.817837632,0.021248009,5.796589623,5.796589623,1.0
KT2440,3,0,22.25,5.814119231,0.021248009,5.7928712220000005,5.7928712220000005,1.0
KT2440,3,0,22.5,5.806549627,0.021248009,5.785301618,5.785301618,1.0
KT2440,3,0,22.75,5.802831226,0.021248009,5.7815832170000006,5.7815832170000006,1.0
KT2440,3,0,23.0,5.798980024,0.021248009,5.777732015,5.777732015,1.0
KT2440,3,0,23.25,5.810400829,0.021248009,5.78915282,5.78915282,1.0
KT2440,3,0,23.5,5.813986431,0.021248009,5.792738422,5.792738422,1.0
KT2440,3,0,23.75,5.817704832,0.021248009,5.796456823000001,5.796456823000001,1.0
KT2440,3,0,24.0,5.817837632,0.021248009,5.796589623,5.796589623,1.0
KT2440,3,0,24.25,5.817970432,0.021248009,5.796722423,5.796722423,1.0
KT2440,3,0,24.5,5.817704832,0.021248009,5.796456823000001,5.796456823000001,1.0
KT2440,3,0,24.75,5.825672835,0.021248009,5.804424826,5.804424826,1.0
KT2440,3,0,25.0,5.821688834,0.021248009,5.800440825,5.800440825,1.0
KT2440,3,0,25.25,5.829391237,0.021248009,5.8081432280000005,5.8081432280000005,1.0
KT2440,3,0,25.5,5.832976838,0.021248009,5.811728829000001,5.811728829000001,1.0
KT2440,3,0,25.75,5.829258437,0.021248009,5.808010428,5.808010428,1.0
KT2440,3,0,26.0,5.829524037,0.021248009,5.808276028,5.808276028,1.0
KT2440,3,0,26.25,5.825540035,0.021248009,5.804292026000001,5.804292026000001,1.0
KT2440,3,0,26.5,5.829524037,0.021248009,5.808276028,5.808276028,1.0
KT2440,3,0,26.75,5.833242439,0.021248009,5.81199443,5.81199443,1.0
KT2440,3,0,27.0,5.832976838,0.021248009,5.811728829000001,5.811728829000001,1.0
KT2440,3,0,27.25,5.825540035,0.021248009,5.804292026000001,5.804292026000001,1.0
KT2440,3,0,27.5,5.825540035,0.021248009,5.804292026000001,5.804292026000001,1.0
KT2440,3,0,27.75,5.817970432,0.021248009,5.796722423,5.796722423,1.0
KT2440,3,0,28.0,5.817837632,0.021248009,5.796589623,5.796589623,1.0
KT2440,3,0,28.25,5.817704832,0.021248009,5.796456823000001,5.796456823000001,1.0
KT2440,3,0,28.5,5.801901625,0.021248009,5.780653616,5.780653616,1.0
KT2440,3,0,28.75,5.794464822,0.021248009,5.773216813,5.773216813,1.0
KT2440,3,0,29.0,5.786762419,0.021248009,5.765514410000001,5.765514410000001,1.0
KT2440,3,0,29.25,5.775208814,0.021248009,5.753960805,5.753960805,1.0
KT2440,3,0,29.5,5.755952806,0.021248009,5.734704797,5.734704797,1.0
KT2440,3,0,29.75,5.76378801,0.021248009,5.742540001,5.742540001,1.0
KT2440,3,0,30.0,5.76365521,0.021248009,5.742407201,5.742407201,1.0
KT2440,3,0,30.25,5.76405361,0.021248009,5.742805601000001,5.742805601000001,1.0
KT2440,3,0,30.5,5.759936808,0.021248009,5.738688799,5.738688799,1.0
KT2440,3,0,30.75,5.756218406,0.021248009,5.7349703970000006,5.7349703970000006,1.0
KT2440,3,0,31.0,5.736829598,0.021248009,5.715581589,5.715581589,1.0
KT2440,3,0,31.25,5.71757359,0.021248009,5.696325581,5.696325581,1.0
KT2440,3,0,31.5,5.694599181,0.021248009,5.673351172,5.673351172,1.0
KT2440,3,0,31.75,5.694599181,0.021248009,5.673351172,5.673351172,1.0
KT2440,3,0,32.0,5.698450382,0.021248009,5.677202373,5.677202373,1.0
KT2440,3,0,32.25,5.679194374,0.021248009,5.657946365,5.657946365,1.0
KT2440,3,0,32.5,5.671624771,0.021248009,5.6503767620000005,5.6503767620000005,1.0
KT2440,3,0,32.75,5.667507969,0.021248009,5.64625996,5.64625996,1.0
KT2440,3,0,33.0,5.648119161,0.021248009,5.6268711520000005,5.6268711520000005,1.0
KT2440,3,0,33.25,5.640947958,0.021248009,5.619699949,5.619699949,1.0
KT2440,3,0,33.5,5.633112755,0.021248009,5.611864746,5.611864746,1.0
KT2440,3,0,33.75,5.610005545,0.021248009,5.588757536,5.588757536,1.0
KT2440,3,0,34.0,5.586765536,0.021248009,5.565517527,5.565517527,1.0
KT2440,3,0,34.25,5.544535118,0.021248009,5.523287109,5.523287109,1.0
KT2440,3,0,34.5,5.517576707,0.021248009,5.496328698,5.496328698,1.0
KT2440,3,0,34.75,5.509874303,0.021248009,5.488626294,5.488626294,1.0
KT2440,3,0,35.0,5.498187899,0.021248009,5.476939890000001,5.476939890000001,1.0
KT2440,3,0,35.25,5.451840679,0.021248009,5.43059267,5.43059267,1.0
KT2440,3,0,35.5,5.409743062,0.021248009,5.388495053000001,5.388495053000001,1.0
KT2440,3,0,35.75,5.367379844,0.021248009,5.346131835,5.346131835,1.0
KT2440,3,0,36.0,5.359677441,0.021248009,5.338429432,5.338429432,1.0
KT2440,3,0,36.25,5.301776616,0.021248009,5.280528607,5.280528607,1.0
KT2440,3,0,36.5,5.197794173,0.021248009,5.176546164,5.176546164,1.0
KT2440,3,0,36.75,5.136573347,0.021248009,5.115325338,5.115325338,1.0
KT2440,3,0,37.0,5.090624528,0.021248009,5.069376519,5.069376519,1.0
KT2440,3,0,37.25,5.028739702,0.021248009,5.007491693,5.007491693,1.0
KT2440,3,0,37.5,4.959285273,0.021248009,4.938037264,4.938037264,1.0
KT2440,3,0,37.75,4.905368451,0.021248009,4.884120442,4.884120442,1.0
KT2440,3,0,38.0,4.847069226,0.021248009,4.8258212170000006,4.8258212170000006,1.0
KT2440,3,0,38.25,4.819446815,0.021248009,4.798198806,4.798198806,1.0
KT2440,3,0,38.5,4.742953983,0.021248009,4.721705974,4.721705974,1.0
KT2440,3,0,38.75,4.646275542,0.021248009,4.625027533,4.625027533,1.0
KT2440,3,0,39.0,4.534325096,0.021248009,4.513077087,4.513077087,1.0
KT2440,3,0,39.25,4.526622692,0.021248009,4.505374683,4.505374683,1.0
KT2440,3,0,39.5,4.506968284,0.021248009,4.485720275,4.485720275,1.0
KT2440,3,0,39.75,4.495547479,0.021248009,4.47429947,4.47429947,1.0
KT2440,3,0,40.0,4.479345873,0.021248009,4.458097864,4.458097864,1.0
KT2440,1,1,0.0,0.029348812,0.02509921,0.03,0.03,1.0
KT2440,1,1,0.25,0.032801614,0.02509921,0.03,0.03,1.0
KT2440,1,1,0.5,0.036652815,0.02509921,0.03,0.03,1.0
KT2440,1,1,0.75,0.040371217,0.02509921,0.03,0.03,1.0
KT2440,1,1,1.0,0.052057622,0.02509921,0.03,0.030809612999999996,0.9737220652528158
KT2440,1,1,1.25,0.051924822,0.02509921,0.03,0.03,1.0
KT2440,1,1,1.5,0.051924822,0.02509921,0.03,0.034528013999999996,0.8688597033122148
KT2440,1,1,1.75,0.059892825,0.02509921,0.034793615,0.030942413,1.1244635316579867
KT2440,1,1,2.0,0.067595228,0.02509921,0.042496017999999997,0.038644816,1.0996563678812703
KT2440,1,1,2.25,0.086718436,0.02509921,0.061619226,0.04236321800000001,1.4545454502535664
KT2440,1,1,2.5,0.102521643,0.02509921,0.077422433,0.054315222999999996,1.4254278768219364
KT2440,1,1,2.75,0.125097652,0.02509921,0.099998442,0.06918882900000001,1.4452975060468214
KT2440,1,1,3.0,0.159891267,0.02509921,0.134792057,0.084726435,1.5909091064671845
KT2440,1,1,3.25,0.198270483,0.02509921,0.173171273,0.103849643,1.66751919407176
KT2440,1,1,3.5,0.271443313,0.02509921,0.246344103,0.13851045799999998,1.7785234888184405
KT2440,1,1,3.75,0.398798567,0.02509921,0.373699357,0.173436872,2.1546707611285796
KT2440,1,1,4.0,0.606630654,0.02509921,0.581531444,0.234923298,2.475409842066835
KT2440,1,1,4.25,0.752976315,0.02509921,0.7278771049999999,0.377417758,1.9285714293284524
KT2440,1,1,4.5,0.887901171,0.02509921,0.862801961,0.639432267,1.3493250271025186
KT2440,1,1,4.75,0.995602016,0.02509921,0.9705028059999999,0.870371564,1.1150442479299563
KT2440,1,1,5.0,1.084312453,0.02509921,1.0592132429999999,1.009147622,1.0496117910883804
KT2440,1,1,5.25,1.180592494,0.02509921,1.155493284,1.082320452,1.0676073632950254
KT2440,1,1,5.5,1.288160539,0.02509921,1.263061329,1.155227683,1.0933440633278175
KT2440,1,1,5.75,1.403962187,0.02509921,1.378862977,1.0707668479999999,1.2877340940985131
KT2440,1,1,6.0,1.434639,0.02509921,1.40953979,1.224682112,1.1509433968118576
KT2440,1,1,6.25,1.561994253,0.02509921,1.536895043,1.5253414379999999,1.0075744385566217
KT2440,1,1,6.5,1.646587888,0.02509921,1.621488678,1.617637476,1.0023807571579777
KT2440,1,1,6.75,1.777528743,0.02509921,1.752429533,1.667703097,1.0508042685490078
KT2440,1,1,7.0,1.96238642,0.02509921,1.93728721,1.829453565,1.0589430893808995
KT2440,1,1,7.25,2.139408894,0.02509921,2.1143096839999997,2.05654166,1.02808988756396
KT2440,1,1,7.5,2.41682821,0.02509921,2.3917289999999998,2.2145737260000002,1.079995202652377
KT2440,1,1,7.75,2.478580236,0.02509921,2.453481026,2.3610521870000003,1.0391473087756868
KT2440,1,1,8.0,2.717354736,0.02509921,2.692255526,2.5343562590000004,1.0623035007171024
KT2440,1,1,8.25,2.906063615,0.02509921,2.880964405,2.765428356,1.0417787171196562
KT2440,1,1,8.5,3.082953289,0.02509921,3.057854079,2.938466828,1.0406290960518545
KT2440,1,1,8.75,3.25240616,0.02509921,3.22730695,3.1117709010000003,1.0371287130948075
KT2440,1,1,9.0,3.487595058,0.02509921,3.462495848,3.308447783,1.0465620360676553
KT2440,1,1,9.25,3.66076633,0.02509921,3.63566712,3.5162798700000004,1.0339527154873482
KT2440,1,1,9.5,3.880417622,0.02509921,3.855318412,3.7012703470000003,1.0416203223644176
KT2440,1,1,9.75,4.04203529,0.02509921,4.016936080000001,3.8359296030000003,1.0471871216975512
KT2440,1,1,10.0,4.222908965,0.02509921,4.197809755000001,4.039910489,1.0390848427038009
KT2440,1,1,10.25,4.369254627,0.02509921,4.3441554170000005,4.197809755000001,1.0348623855156103
KT2440,1,1,10.5,4.477486672,0.02509921,4.452387462000001,4.352256219,1.0230067436202108
KT2440,1,1,10.75,4.619981131,0.02509921,4.594881921000001,4.517857889,1.0170487947811588
KT2440,1,1,11.0,4.754640388,0.02509921,4.729541178000001,4.748797185,0.9959450769847946
KT2440,1,1,11.25,4.870043636,0.02509921,4.8449444260000005,5.206957377,0.9304751460806898
KT2440,1,1,11.5,5.0240917,0.02509921,4.99899249,5.7422744,0.8705596670894027
KT2440,1,1,11.75,5.151314154,0.02509921,5.126214944,5.696192781000001,0.8999370528853594
KT2440,1,1,12.0,5.463394284,0.02509921,5.438295074,5.673218372,0.9585908240092683
KT2440,1,1,12.25,5.898447266,0.02509921,5.873348056,5.542144717,1.0597608608061182
KT2440,1,1,12.5,5.902564068,0.02509921,5.877464858000001,5.423023067,1.0837986092600924
KT2440,1,1,12.75,5.878925658,0.02509921,5.853826448,5.457152681,1.0726887793301234
KT2440,1,1,13.0,5.555823123,0.02509921,5.530723913,5.4960630980000005,1.0063064805447035
KT2440,1,1,13.25,5.374949447,0.02509921,5.349850237,5.546261519000001,0.9645867254316898
KT2440,1,1,13.5,5.390221453,0.02509921,5.365122243,5.600045541,0.9580497522243275
KT2440,1,1,13.75,5.448122278,0.02509921,5.423023068,5.650243962,0.9597856489864605
KT2440,1,1,14.0,5.509475903,0.02509921,5.484376693000001,5.676936773,0.9660802845443281
KT2440,1,1,14.25,5.559807124,0.02509921,5.534707914,5.6887559780000005,0.9729206060875617
KT2440,1,1,14.5,5.59818634,0.02509921,5.57308713,5.711730388,0.9757265752089277
KT2440,1,1,14.75,5.647986361,0.02509921,5.6228871510000005,5.730720796,0.9811832317716008
KT2440,1,1,15.0,5.698583182,0.02509921,5.6734839720000005,5.746656802,0.987266887075189
KT2440,1,1,15.25,5.559275924,0.02509921,5.534176714,5.360872641,1.0323275863102153
KT2440,1,1,15.5,5.774943214,0.02509921,5.749844004000001,5.692075979,1.0101488499473876
KT2440,1,1,15.75,5.787028019,0.02509921,5.7619288090000005,5.700309583,1.010809803415549
KT2440,1,1,16.0,5.790879221,0.02509921,5.765780011,5.700309583,1.0114854161948068
KT2440,1,1,16.25,5.802432826,0.02509921,5.777333616000001,5.6887559780000005,1.0155706517105945
KT2440,1,1,16.5,5.813986431,0.02509921,5.788887221,5.700309583,1.015539092519495
KT2440,1,1,16.75,5.833375239,0.02509921,5.808276029000001,5.711995988,1.0168557613139557
KT2440,1,1,17.0,5.833508039,0.02509921,5.808408829,5.7044263850000005,1.0182283786277662
KT2440,1,1,17.25,5.83735924,0.02509921,5.81226003,5.712128788,1.0175295841036278
KT2440,1,1,17.5,5.845061644,0.02509921,5.819962434000001,5.715979989,1.0181915341201522
KT2440,1,1,17.75,5.852764047,0.02509921,5.827664837,5.7275335940000005,1.0174824366119641
KT2440,1,1,18.0,5.856615248,0.02509921,5.831516038,5.742938401,1.0154237484045756
KT2440,1,1,18.25,5.871754455,0.02509921,5.846655245,5.742672801,1.0181069769431914
KT2440,1,1,18.5,5.871488855,0.02509921,5.846389645,5.742407201,1.01810781443397
KT2440,1,1,18.75,5.879456858,0.02509921,5.854357648000001,5.754226405,1.0174013387643202
KT2440,1,1,19.0,5.875738456,0.02509921,5.850639246,5.750508004,1.0174125906668332
KT2440,1,1,19.25,5.875738456,0.02509921,5.850639246,5.754359206,1.016731670122298
KT2440,1,1,19.5,5.879589658,0.02509921,5.854490448000001,5.754359206,1.0174009369967025
KT2440,1,1,19.75,5.887159261,0.02509921,5.862060051,5.76578001,1.016698528357484
KT2440,1,1,20.0,5.891143263,0.02509921,5.866044053,5.762061609,1.0180460486291203
KT2440,1,1,20.25,5.891010463,0.02509921,5.865911253,5.76578001,1.0173664695542208
KT2440,1,1,20.5,5.875738456,0.02509921,5.850639246,5.769764012,1.014017078312353
KT2440,1,1,20.75,5.867903253,0.02509921,5.842804043,5.7619288090000005,1.0140361390570591
KT2440,1,1,21.0,5.856349648,0.02509921,5.8312504380000005,5.76578001,1.0113549993039017
KT2440,1,1,21.25,5.86006805,0.02509921,5.83496884,5.7772008150000005,1.009999310539805
KT2440,1,1,21.5,5.887424861,0.02509921,5.862325651000001,5.773748014000001,1.0153414448959706
KT2440,1,1,21.75,5.856482448,0.02509921,5.831383238000001,5.746656802,1.0147436046590625
KT2440,1,1,22.0,5.852498447,0.02509921,5.827399237000001,5.731119196,1.0167995181581984
KT2440,1,1,22.25,5.844928843,0.02509921,5.819829633,5.708144786,1.0195658749360952
KT2440,1,1,22.5,5.841210442,0.02509921,5.816111232000001,5.696723981,1.0209571766857912
KT2440,1,1,22.75,5.829789637,0.02509921,5.804690427000001,5.673749572,1.0230783634946095
KT2440,1,1,23.0,5.829789637,0.02509921,5.804690427000001,5.66989837,1.0237732756751334
KT2440,1,1,23.25,5.852764047,0.02509921,5.827664837,5.6582119650000005,1.0299481307961216
KT2440,1,1,23.5,5.875605656,0.02509921,5.850506446000001,5.650243962,1.0354431570294735
KT2440,1,1,23.75,5.867770453,0.02509921,5.842671243000001,5.630855154,1.0376170374138523
KT2440,1,1,24.0,5.852498447,0.02509921,5.827399237000001,5.630987954,1.034880430326703
KT2440,1,1,24.25,5.829524037,0.02509921,5.804424827,5.619567149,1.0328953588592487
KT2440,1,1,24.5,5.829258437,0.02509921,5.804159227,5.607747944000001,1.0350249841757153
KT2440,1,1,24.75,5.841077642,0.02509921,5.8159784320000005,5.6041623430000005,1.0377962086099404
KT2440,1,1,25.0,5.840944842,0.02509921,5.815845632,5.584773535,1.0413753745880405
KT2440,1,1,25.25,5.829391237,0.02509921,5.804292027000001,5.569368728000001,1.0421813154189132
KT2440,1,1,25.5,5.817572032,0.02509921,5.792472822000001,5.54984712,1.0437175469438877
KT2440,1,1,25.75,5.794597622,0.02509921,5.769498412000001,5.538426315000001,1.0417216161880092
KT2440,1,1,26.0,5.783309618,0.02509921,5.758210408,5.504031101,1.0461805724451338
KT2440,1,1,26.25,5.779325616,0.02509921,5.754226406000001,5.457683881,1.0543348664865626
KT2440,1,1,26.5,5.783309618,0.02509921,5.758210408,5.3692390450000005,1.0724444115339251
KT2440,1,1,26.75,5.752367205,0.02509921,5.727267995,5.334445430000001,1.0736388758971707
KT2440,1,1,27.0,5.732845597,0.02509921,5.707746387,5.268709402,1.0833291327157544
KT2440,1,1,27.25,5.71770639,0.02509921,5.69260718,5.176546164,1.0996921498718426
KT2440,1,1,27.5,5.710003987,0.02509921,5.684904777000001,5.080266124,1.1190171219857143
KT2440,1,1,27.75,5.706285586,0.02509921,5.681186376,4.984118884,1.139857717727746
KT2440,1,1,28.0,5.686896777,0.02509921,5.661797567000001,4.899259648,1.1556434999952059
KT2440,1,1,28.25,5.663656768,0.02509921,5.6385575580000005,4.795144404,1.1758889999843267
KT2440,1,1,28.5,5.632448755,0.02509921,5.607349545000001,4.7177219720000005,1.1885714288124651
KT2440,1,1,28.75,5.628863153,0.02509921,5.603763943000001,4.698731564,1.1926120627818015
KT2440,1,1,29.0,5.609607145,0.02509921,5.584507935,4.6871779590000004,1.1914435474499123
KT2440,1,1,29.25,5.578797532,0.02509921,5.553698322000001,4.679475556,1.186820671576984
KT2440,1,1,29.5,5.521029508,0.02509921,5.495930298,4.6640707500000005,1.1783548304879379
KT2440,1,1,29.75,5.486501494,0.02509921,5.461402284,4.64109634,1.176748312016294
KT2440,1,1,30.0,5.444005476,0.02509921,5.4189062660000005,4.625558734,1.1715138813757846
KT2440,1,1,30.25,5.409743062,0.02509921,5.384643852000001,4.6144035290000005,1.166920885475077
KT2440,1,1,30.5,5.394072655,0.02509921,5.368973445000001,4.606435526,1.1655375212995005
KT2440,1,1,30.75,5.371098245,0.02509921,5.345999035,4.591163519,1.1644105057195633
KT2440,1,1,31.0,5.351709437,0.02509921,5.326610227000001,4.571774711,1.1651077674899017
